"","ID","Title_Level","l"
"4132","121","6","Financial Analysis"
"4133","121","6","Enterprise Software "
"4134","121","6","Six Sigma "
"4135","121","6","Invest "
"4136","138","4","Domain-Driven Design (DDD)"
"4137","138","4","LIMS "
"4138","138","4","Nonprofits     Nonprofits"
"4139","138","4","Business Analysis "
"4140","138","4","Market Intelligence"
"4141","447","5","Cloud Computing "
"4142","447","5","Healthcare Management "
"4143","447","5","Healthcare Inmation Technology "
"4144","447","5","Biochemistry "
"4145","447","5","Sybase "
"4146","447","5","Microsoft Office"
"4147","447","5","Solution Selling "
"4148","447","5","Enterprise Architecture "
"4149","447","5","Utilization Management "
"4150","447","5","Telepresence "
"4151","221","3","Troubleshooting "
"4152","221","3","Swift "
"4153","221","3","Remote Desktop Manager "
"4154","221","3","Making Things Work "
"4155","221","3","SharePoint "
"4156","59","1","Strategic Planning"
"4157","59","1","Git "
"4158","59","1","Research"
"4159","59","1","SQL "
"4160","59","1","Time Management "
"4161","431","4","Netflix OSS"
"4162","431","4","SQL"
"4163","431","4","Testing"
"4164","431","4","Chef"
"4165","431","4","Nonprofits     Nonprofits"
"4166","456","5","FDA "
"4167","456","5","Quality Assurance "
"4168","456","5","Analysis "
"4169","456","5","JCAHO "
"4170","456","5","Inmatics "
"4171","456","5","Software Development "
"4172","456","5","Professional Services "
"4173","456","5","ACO "
"4174","456","5","Channel "
"4175","456","5","Databases"
"4176","445","1","Leadership"
"4177","445","1","Public Speaking"
"4178","445","1","Laboratory Inmation Management System (LIMS)"
"4179","445","1","Teamwork "
"4180","445","1","HTML "
"4181","400","4","Git"
"4182","400","4","Public Health "
"4183","400","4","SAN "
"4184","400","4","Business Analysis "
"4185","400","4","C++"
"4186","168","5","Business Intelligence "
"4187","168","5","Technology Transfer "
"4188","168","5","Public Speaking "
"4189","168","5","Healthcare Management "
"4190","168","5","Channel "
"4191","168","5","Wealth Management"
"4192","168","5","Business Analysis "
"4193","168","5","Financial Risk "
"4194","168","5","Lifesciences"
"4195","168","5","Team Building "
"4196","183","2","Sarbanes-Oxley Act "
"4197","183","2","GRC "
"4198","183","2","Microsoft Excel"
"4199","183","2","Troubleshooting"
"4200","183","2","Software Installation"
"4201","329","3","Django "
"4202","329","3","Signal Processing "
"4203","329","3","VPN "
"4204","329","3","Paraview"
"4205","329","3","Budget Management"
"4206","18","3","Paraview"
"4207","18","3","Ruby on Rails "
"4208","18","3","Software Architectural Design "
"4209","18","3","Python "
"4210","18","3","Consulting "
"4211","14","6","Leadership "
"4212","14","6","Cardiology "
"4213","14","6","Six Sigma "
"4214","14","6","HL "
"4215","14","6","Medical Imaging "
"4216","14","6","EMR "
"4217","14","6","Process Improvement "
"4218","14","6","Software Design "
"4219","14","6","Executive Management "
"4220","14","6","Technical Leadership "
"4221","85","5","Enterprise Architecture "
"4222","85","5","Sales Process "
"4223","85","5","Outsourcing "
"4224","85","5","Data Center "
"4225","85","5","SDLC "
"4226","85","5","Business Process Improvement "
"4227","85","5","Sales Process "
"4228","85","5","Go-to-market Strategy "
"4229","85","5","Operations Management "
"4230","85","5","Financial Risk "
"4231","33","2","Mac OS X"
"4232","33","2","DoDAF "
"4233","33","2","Software Installation"
"4234","33","2","Customer Service "
"4235","33","2",NA
"4236","120","4","NoSQL(CouchDB, MongoDB, Memcached)"
"4237","120","4","Validation "
"4238","120","4","Eclipse SWT"
"4239","120","4","Cloud Foundry"
"4240","120","4","ITIL "
"4241","443","5","Sybase "
"4242","443","5","Product Management "
"4243","443","5","Selling "
"4244","443","5","Team Building "
"4245","443","5","Databases"
"4246","443","5","Sales Operations "
"4247","443","5","Sales Operations "
"4248","443","5","Pre-sales "
"4249","443","5","Software Project Management "
"4250","443","5","SaaS "
"4251","58","4","Business Planning "
"4252","58","4","Bash"
"4253","58","4","Chef"
"4254","58","4","Cloud Computing IaaS "
"4255","58","4","C++"
"4256","83","6","Web Applications "
"4257","83","6","Business Intelligence"
"4258","83","6","Programming "
"4259","83","6","XML "
"4260","83","6","Software Design "
"4261","83","6","Design Strategies "
"4262","83","6","Wellness "
"4263","83","6","Business Analysis "
"4264","83","6","Mobile Applications "
"4265","83","6","Software Engineering"
"4266","154","4","Web servers (Apache)"
"4267","154","4","Electronic Lab Notebooks "
"4268","154","4","Eclipse SWT"
"4269","154","4","C++"
"4270","154","4","Business Process Improvement "
"4271","222","3","Python"
"4272","222","3","Disaster Recovery "
"4273","222","3","VMware vSphere"
"4274","222","3","VPN "
"4275","222","3","Software Installation "
"4276","412","3","C     C"
"4277","412","3","Microsoft Exchange"
"4278","412","3","Python"
"4279","412","3","Budget Management"
"4280","412","3","Git"
"4281","111","1","Time Management "
"4282","111","1","Strategic Planning"
"4283","111","1","C++"
"4284","111","1","Event Planning "
"4285","111","1","Enzyme "
"4286","213","4","JavaSE"
"4287","213","4","Integration"
"4288","213","4","Integration"
"4289","213","4","Networking"
"4290","213","4","MongoDB"
"4291","479","1","Research"
"4292","479","1","Research"
"4293","479","1","Github "
"4294","479","1","CSS "
"4295","479","1","PowerPoint"
"4296","352","2","GRC "
"4297","352","2","Management "
"4298","352","2","COSO Framework "
"4299","352","2","Management "
"4300","352","2","Financial Analysis "
"4301","132","3","DHCP "
"4302","132","3","Teamwork "
"4303","132","3","VMware ESX "
"4304","132","3","HP Procurve Networking "
"4305","132","3","Qt Creator"
"4306","234","4","Project Portfolio Management "
"4307","234","4","PaaS"
"4308","234","4","Six Sigma"
"4309","234","4","Vendor Management "
"4310","234","4","Bash"
"4311","397","1","Event Planning "
"4312","397","1","HTML "
"4313","397","1","Programming "
"4314","397","1","Microsoft Word"
"4315","397","1","Sinatra "
"4316","396","1","C++"
"4317","396","1","Object-Oriented Programming (OOP) "
"4318","396","1","JSON "
"4319","396","1","Objective-C "
"4320","396","1","Foundation "
"4321","155","4","Testing"
"4322","155","4","Cloud Computing IaaS "
"4323","155","4","Ant"
"4324","155","4","Go"
"4325","155","4","OpenStack"
"4326","375","6","Management Consulting "
"4327","375","6","Visual Studio "
"4328","375","6","Marketing "
"4329","375","6","EAI "
"4330","375","6","Entrepreneurship "
"4331","375","6","Web Applications "
"4332","375","6","Leadership Development "
"4333","375","6","Social Media "
"4334","375","6","Product Launch "
"4335","375","6","Product Launch "
"4336","309","4","Public Health "
"4337","309","4","Cloud Foundry"
"4338","309","4","Validation "
"4339","309","4","Management"
"4340","309","4","ITIL "
"4341","481","6","Budgets "
"4342","481","6","C++ "
"4343","481","6","Application Development "
"4344","481","6","Business Strategy"
"4345","481","6","Business Consulting "
"4346","481","6","Analytical Skills "
"4347","481","6","Change Management "
"4348","481","6","SDLC "
"4349","481","6","Medical Imaging "
"4350","481","6","Small Business "
"4351","41","6","Sales "
"4352","41","6","Bootstrap "
"4353","41","6","Financial Analysis "
"4354","41","6","Financial Analysis "
"4355","41","6","Marketing "
"4356","41","6","PACS "
"4357","41","6","Programming "
"4358","41","6","Business Management "
"4359","41","6","Business Process Improvement "
"4360","41","6","Competitive Analysis "
"4361","5","1","ReactJS "
"4362","5","1","Linux "
"4363","5","1","Enzyme "
"4364","5","1","Enzyme "
"4365","5","1","Social Media "
"4366","109","6","Web Applications "
"4367","109","6","Team Building "
"4368","109","6","Revenue Cycle "
"4369","109","6","Leadership "
"4370","109","6","Market Development "
"4371","109","6","Business Strategy"
"4372","109","6","Social Media Marketing "
"4373","109","6","Leadership Development "
"4374","109","6","Product Development S"
"4375","109","6","Finance "
"4376","313","4","Netflix OSS"
"4377","313","4","Docker"
"4378","313","4","Technical Support "
"4379","313","4","MVC"
"4380","313","4","Research     Research"
"4381","249","4","Domain-Driven Design (DDD)"
"4382","249","4","Six Sigma"
"4383","249","4","Validation "
"4384","249","4","Validation "
"4385","249","4","Java EE"
"4386","47","4","SharePoint "
"4387","47","4","Nonprofits     Nonprofits"
"4388","47","4","Vmware"
"4389","47","4","Strategic Planning "
"4390","47","4","Business Process Improvement "
"4391","131","1","Microsoft Office"
"4392","131","1","Sinatra "
"4393","131","1","Git "
"4394","131","1","Time Management "
"4395","131","1","Public Speaking"
"4396","411","6","Cloud Computing "
"4397","411","6","Marketing "
"4398","411","6","P&L Management "
"4399","411","6","Business Process Improvement "
"4400","411","6","Healthcare"
"4401","411","6","System Architecture"
"4402","411","6","Business Management "
"4403","411","6","Mergers & Acquisitions "
"4404","411","6","EAI "
"4405","411","6","HTML "
"4406","326","6","Marketing "
"4407","326","6","Data Analysis"
"4408","326","6","Enterprise Architecture "
"4409","326","6","Business Process Automation "
"4410","326","6","BPM "
"4411","326","6","Business Management "
"4412","326","6","Market Development "
"4413","326","6","Change Management "
"4414","326","6","Mobile Applications "
"4415","326","6","Business Strategy"
"4416","244","6","Analytics "
"4417","244","6","UML "
"4418","244","6","Small Business "
"4419","244","6","Financial Services "
"4420","244","6","SDLC "
"4421","244","6","EHR "
"4422","244","6","SQL "
"4423","244","6","Business Process Improvement "
"4424","244","6","Microsoft SQL Server "
"4425","244","6","Databases "
"4426","353","3","Debugging"
"4427","353","3",NA
"4428","353","3","Git"
"4429","353","3","Public Speaking "
"4430","353","3","SharePoint "
"4431","490","3","Computer Vision"
"4432","490","3","Active Directory "
"4433","490","3","HP Procurve Networking "
"4434","490","3","Supervisory Skills "
"4435","490","3","Leadership"
"4436","315","5","E-commerce "
"4437","315","5","Staff Development "
"4438","315","5","Medicare "
"4439","315","5","Working with Physicians"
"4440","315","5","Wireless "
"4441","315","5","Business Strategy "
"4442","315","5","E-commerce "
"4443","315","5","CRM "
"4444","315","5","Process Improvement "
"4445","315","5","Biochemistry "
"4446","340","6","SQL "
"4447","340","6","Product Management "
"4448","340","6","Team Building "
"4449","340","6","Financial Services "
"4450","340","6",".NET "
"4451","340","6","Radiology "
"4452","340","6","Enterprise Software "
"4453","340","6","Sales "
"4454","340","6","Lean Manufacturing "
"4455","340","6","Data Analysis"
"4456","409","3","Technical Support"
"4457","409","3","Customer Service "
"4458","409","3","Budget Management"
"4459","409","3","Computer Science "
"4460","409","3","Software Development"
"4461","311","2","Financial Reporting "
"4462","311","2","Mac OS X "
"4463","311","2","Data Analysis "
"4464","311","2","Require Analysis "
"4465","311","2","Windows XP     Windows XP"
"4466","379","4","Program Development "
"4467","379","4",".NET"
"4468","379","4","Ruby"
"4469","379","4","Management"
"4470","379","4","Eclipse Memory Analyzer"
"4471","26","2","DoDAF "
"4472","26","2","Mac OS X "
"4473","26","2","Space Systems "
"4474","26","2","VNC"
"4475","26","2","Project Management"
"4476","198","4","MVC"
"4477","198","4","Qualitative Research "
"4478","198","4","Data Management "
"4479","198","4","Spring"
"4480","198","4","Testing"
"4481","344","5","Sales Process "
"4482","344","5","Cloud Computing "
"4483","344","5","Business Process Improvement "
"4484","344","5","Utilization Management "
"4485","344","5","Science "
"4486","344","5","Management "
"4487","344","5","CRM "
"4488","344","5","Case Managment "
"4489","344","5","Business Process Design "
"4490","344","5","Wireless "
"4491","308","2","Networking "
"4492","308","2","GRC "
"4493","308","2","Microsoft Excel "
"4494","308","2","Software Documentation "
"4495","308","2","Space Systems "
"4496","389","6","BPM "
"4497","389","6","Financial Services "
"4498","389","6","Bootstrap "
"4499","389","6","Healthcare"
"4500","389","6","Enterprise Software"
"4501","389","6","Clinical Research "
"4502","389","6","Sales "
"4503","389","6","Business Strategy"
"4504","389","6","Strategic Planning "
"4505","389","6","Business Development "
"4506","164","6","Personal Training "
"4507","164","6","Financial Analysis "
"4508","164","6","XML "
"4509","164","6","Six Sigma "
"4510","164","6","Mergers & Acquisitions "
"4511","164","6","Enterprise Software "
"4512","164","6","Management     Management"
"4513","164","6","Clinical Research "
"4514","164","6","Business Strategy "
"4515","164","6","Strategic Partnerships "
"4516","94","1","Team Leadership"
"4517","94","1","Linux "
"4518","94","1","Statistics "
"4519","94","1","Visual Basic  Applications (VBA) "
"4520","94","1","Visual Basic  Applications (VBA) "
"4521","410","4","Nonprofits     Nonprofits"
"4522","410","4","Eclipse SWT"
"4523","410","4","API management"
"4524","410","4","JavaScript"
"4525","410","4","Require Analysis "
"4526","257","1","Microsoft Office"
"4527","257","1","Programming "
"4528","257","1","Web Development "
"4529","257","1","CSS "
"4530","257","1","Programming "
"4531","299","3","Social Networking "
"4532","299","3","Ruby on Rails "
"4533","299","3","Internet Protocol Suite (TCP/IP)"
"4534","299","3","Budget Management"
"4535","299","3","Digital Signal Processors "
"4536","437","5","Inpatient"
"4537","437","5","Healthcare "
"4538","437","5","Trading Systems "
"4539","437","5","Medicine "
"4540","437","5","Pharmaceuticals "
"4541","437","5","Perl "
"4542","437","5","IT Infrastructure Management "
"4543","437","5","E-commerce "
"4544","437","5","Managed Care "
"4545","437","5","Cisco Technologies "
"4546","473","4","Ant"
"4547","473","4","Proxy Servers (Squid, WebSphere)"
"4548","473","4","Oracle"
"4549","473","4","node,js"
"4550","473","4","Cloud Foundry"
"4551","282","6","XML "
"4552","282","6","Business Intelligence"
"4553","282","6","Market Development "
"4554","282","6","Hospitals "
"4555","282","6","Executive Management "
"4556","282","6","Business Process Improvement "
"4557","282","6","Strategic Partnerships "
"4558","282","6","Data Analysis"
"4559","282","6","Business Analysis "
"4560","282","6","Small Business "
"4561","376","4","GC analysis tools"
"4562","376","4","LINQ"
"4563","376","4","SQL"
"4564","376","4","Spring"
"4565","376","4","Drug Discovery "
"4566","248","5","Healthcare Industry "
"4567","248","5","Vendor Management "
"4568","248","5","Strategic Partnerships "
"4569","248","5","Cheminmatics "
"4570","248","5","Sales Process "
"4571","248","5","Strategic Planning "
"4572","248","5","Pre-sales "
"4573","248","5","Biochemistry "
"4574","248","5","Wireless "
"4575","248","5","Business Strategy "
"4576","341","6","SOA "
"4577","341","6","Business Management "
"4578","341","6","Business Intelligence"
"4579","341","6","System Architecture"
"4580","341","6","Team Building "
"4581","341","6","DICOM"
"4582","341","6","Sales "
"4583","341","6","Strategic Partnerships "
"4584","341","6","Analysis     Analysis"
"4585","341","6","Sales "
"4586","62","4","Troubleshooting"
"4587","62","4","LIMS "
"4588","62","4","Research     Research"
"4589","62","4","Strategic Planning "
"4590","62","4","Java EE"
"4591","271","6","Enterprise Architecture "
"4592","271","6","Medical Imaging "
"4593","271","6","Cardiology "
"4594","271","6","Invest "
"4595","271","6","Hospitals "
"4596","271","6","Enterprise Architecture "
"4597","271","6","BPM "
"4598","271","6","EMR "
"4599","271","6","Credit Risk "
"4600","271","6","Marketing "
"4601","125","2",NA
"4602","125","2","Microsoft PowerPoint "
"4603","125","2","Customer Service"
"4604","125","2","COSO Framework "
"4605","125","2","Windows XP     Windows XP"
"4606","324","5","CRM "
"4607","324","5","Start-ups "
"4608","324","5","Program Management "
"4609","324","5","Selling "
"4610","324","5","Chemistry "
"4611","324","5","Selling "
"4612","324","5","Healthcare Inmation Technology (HIT) "
"4613","324","5","Offshore Software Development "
"4614","324","5","Software "
"4615","324","5","Electronic Medical Record (EMR)"
"4616","151","3","C++ "
"4617","151","3","Motion Control"
"4618","151","3","Teamwork "
"4619","151","3","ESXi"
"4620","151","3","Troubleshooting "
"4621","407","5","Validation "
"4622","407","5","Strategic Planning "
"4623","407","5","Managed Care "
"4624","407","5","Data Mining "
"4625","407","5","Telepresence "
"4626","407","5","Agile Methodologies "
"4627","407","5","Wireless "
"4628","407","5","Data Mining "
"4629","407","5","Science "
"4630","407","5","Microsoft Office"
"4631","454","2","Mac OS X"
"4632","454","2","OS X "
"4633","454","2","Public Speaking "
"4634","454","2","Financial Reporting "
"4635","454","2","HTML "
"4636","71","3","ElasticSearch "
"4637","71","3","Swift "
"4638","71","3","iOS Development "
"4639","71","3","DHCP "
"4640","71","3","Social Networking "
"4641","22","4","Application Servers (JBoss, WebSphere, WebLogic, Tomcat)"
"4642","22","4","WPF"
"4643","22","4","Permance Tuning"
"4644","22","4","Java EE"
"4645","22","4","Event Storming"
"4646","165","4","Amazon Web Services (AWS)"
"4647","165","4","Oracle"
"4648","165","4","Financial Modeling"
"4649","165","4","Sales"
"4650","165","4","VMware ESX"
"4651","115","3","Paraview"
"4652","115","3","VHDL "
"4653","115","3","VMware Infrastructure"
"4654","115","3","Real-time Data Acquisition"
"4655","115","3","Standard Operating Procedure (SOP)"
"4656","215","3","Motion Control"
"4657","215","3","Amazon Web Services (AWS)"
"4658","215","3","Customer Service "
"4659","215","3","Spring "
"4660","215","3","Troubleshooting "
"4661","230","3","VMware vSphere"
"4662","230","3","Project Management"
"4663","230","3","Digital Signal Processors "
"4664","230","3","Inventory Management"
"4665","230","3","Customer Service "
"4666","404","5","Telecommunications "
"4667","404","5","Sales Process "
"4668","404","5","Team Building "
"4669","404","5","LIMS "
"4670","404","5","Business Process Improvement "
"4671","404","5","Business Process Re-engineering"
"4672","404","5","Agile Methodologies "
"4673","404","5","SAP "
"4674","404","5","Selling "
"4675","404","5","Investment Banking"
"4676","100","2","OS X "
"4677","100","2","Telelogic DOORS "
"4678","100","2","Microsoft Excel "
"4679","100","2","OS X "
"4680","100","2","Sarbanes-Oxley Act "
"4681","191","1","Data Analysis"
"4682","191","1","Research"
"4683","191","1","PowerPoint"
"4684","191","1","Management"
"4685","191","1","Github "
"4686","142","4","Multithreading"
"4687","142","4","Cloud Computing IaaS "
"4688","142","4","Eclipse SWT"
"4689","142","4","Eclipse Memory Analyzer"
"4690","142","4","PMP"
"4691","485","1","Sales"
"4692","485","1","Event Planning "
"4693","485","1","Javascript "
"4694","485","1","Rails "
"4695","485","1","Leadership"
"4696","197","2","Troubleshooting"
"4697","197","2","Remote Desktop "
"4698","197","2","Software Documentation "
"4699","197","2","Research "
"4700","197","2","Sarbanes-Oxley "
"4701","185","6","Medical Imaging "
"4702","185","6","Global Marketing "
"4703","185","6","ALM "
"4704","185","6",NA
"4705","185","6","Software Development "
"4706","185","6","Marketing "
"4707","185","6","Strategy "
"4708","185","6","SQL Server "
"4709","185","6","AJAX "
"4710","185","6","Credit Risk "
"4711","328","6","Sales "
"4712","328","6","SQL Server "
"4713","328","6","Credit Risk "
"4714","328","6","Revenue Cycle "
"4715","328","6","Budgets "
"4716","328","6","Product Development S"
"4717","328","6","Leadership Development "
"4718","328","6","Credit Risk "
"4719","328","6","Operational Excellence "
"4720","328","6","Internal Audit "
"4721","253","3","Data Analysis "
"4722","253","3","iOS Development "
"4723","253","3",NA
"4724","253","3","Windows Server "
"4725","253","3","Spring "
"4726","322","4","Six Sigma"
"4727","322","4","Agile Methodologies"
"4728","322","4",NA
"4729","322","4","Functional Programming"
"4730","322","4","Ant"
"4731","325","3","Qt Creator"
"4732","325","3","MongoDB "
"4733","325","3","Leadership"
"4734","325","3","VTK"
"4735","325","3","Software Installation "
"4736","468","3","Making Things Work "
"4737","468","3","NoSQL "
"4738","468","3","CSS "
"4739","468","3","Leadership"
"4740","468","3","DHCP "
"4741","342","4","Microsoft Office"
"4742","342","4","Amazon Web Services (AWS)"
"4743","342","4","Electronic Lab Notebooks "
"4744","342","4","Testing"
"4745","342","4","MVC"
"4746","204","1","Ruby     Ruby"
"4747","204","1","PowerPoint"
"4748","204","1","Mathematical Modeling "
"4749","204","1","Github "
"4750","204","1","Research"
"4751","129","6","Product Launch "
"4752","129","6","Healthcare Inmation Technology "
"4753","129","6","Start-ups "
"4754","129","6","SDLC "
"4755","129","6","Microsoft SQL Server "
"4756","129","6","Architecture "
"4757","129","6","Scrum "
"4758","129","6","Hospitals "
"4759","129","6",".NET "
"4760","129","6","EMR "
"4761","277","1","Microsoft Excel "
"4762","277","1","Jasmine "
"4763","277","1","Java "
"4764","277","1","C++"
"4765","277","1","Statistics "
"4766","489","5","Business Transmation "
"4767","489","5","Cross-functional Team Leadership "
"4768","489","5","Agile Methodologies "
"4769","489","5","Analysis "
"4770","489","5","Healthcare Industry "
"4771","489","5","Software Development "
"4772","489","5","Technology Transfer "
"4773","489","5","Business Alliances "
"4774","489","5","Unified Communications "
"4775","489","5","Pre-sales "
"4776","368","6","DICOM"
"4777","368","6","C# "
"4778","368","6","Integration "
"4779","368","6","Business Operations "
"4780","368","6","Clinical Research "
"4781","368","6","C++ "
"4782","368","6","Strategic Planning "
"4783","368","6","HL "
"4784","368","6","EHR "
"4785","368","6","SOA "
"4786","79","3","SASS "
"4787","79","3","SQL "
"4788","79","3","Django "
"4789","79","3","Paraview"
"4790","79","3","Software Development"
"4791","54","5","Organizational Design"
"4792","54","5","Sales Operations "
"4793","54","5","Business Alliances "
"4794","54","5","Sequencing "
"4795","54","5","Business Transmation "
"4796","54","5","Management "
"4797","54","5","Trading Systems "
"4798","54","5","Telecommunications "
"4799","54","5","ACO "
"4800","54","5","Managed Services "
"4801","408","3","VPN "
"4802","408","3","iOS Development "
"4803","408","3","PLC Programming"
"4804","408","3","Computer Science "
"4805","408","3","Standard Operating Procedure (SOP)"
"4806","372","2","Customer Service"
"4807","372","2","Mac OS X"
"4808","372","2","Data Analysis "
"4809","372","2","Internal Controls "
"4810","372","2","Software Installation"
"4811","421","4","Amazon Web Services (AWS)"
"4812","421","4","Permance Tuning"
"4813","421","4","Vendor Management "
"4814","421","4","Chef"
"4815","421","4","Change Control"
"4816","35","1","Git "
"4817","35","1","Python "
"4818","35","1","Event Planning "
"4819","35","1","Object-Oriented Programming (OOP) "
"4820","35","1","HTML "
"4821","4","2","Project Management"
"4822","4","2","Require Analysis "
"4823","4","2","Research "
"4824","4","2","Data Analysis "
"4825","4","2","Problem Solving"
"4826","360","4","Vaccines"
"4827","360","4","IntelliJ IDEA"
"4828","360","4","Six Sigma"
"4829","360","4","Web servers (Apache)"
"4830","360","4","Functional Programming"
"4831","175","5","EMR"
"4832","175","5","Business Alliances "
"4833","175","5","Data Center "
"4834","175","5","Banking "
"4835","175","5","Partner Management "
"4836","175","5","Partner Management "
"4837","175","5","Banking "
"4838","175","5","Solution Architecture"
"4839","175","5","Molecular Biology "
"4840","175","5","Disease Management "
"4841","106","6","Programming "
"4842","106","6","SDLC "
"4843","106","6","Small Business "
"4844","106","6","Revenue Cycle "
"4845","106","6","Visual Basic "
"4846","106","6","Programming "
"4847","106","6","Strategic Leadership "
"4848","106","6","XML "
"4849","106","6","HIPAA "
"4850","106","6","Visual Studio "
"4851","373","6","Analysis     Analysis"
"4852","373","6","Web Services "
"4853","373","6","Strategic Leadership "
"4854","373","6","Process Improvement "
"4855","373","6","Credit Risk "
"4856","373","6","Enterprise Software"
"4857","373","6","Financial Analysis"
"4858","373","6","Strategic Planning "
"4859","373","6","Technical Leadership "
"4860","373","6","HIPAA "
"4861","117","3","Amazon Web Services (AWS)"
"4862","117","3","Remote User Support "
"4863","117","3","Visual Studio "
"4864","117","3","C++     C++"
"4865","117","3","Software Development "
"4866","371","5","Cheminmatics "
"4867","371","5","Project Management "
"4868","371","5","Business Transmation "
"4869","371","5","Business Transmation "
"4870","371","5","Healthcare Management "
"4871","371","5","Pharmaceuticals "
"4872","371","5","Telecommunications "
"4873","371","5","Cisco Technologies "
"4874","371","5","Business Intelligence "
"4875","371","5","Management Consulting "
"4876","157","3","JavaScript "
"4877","157","3","MFC"
"4878","157","3","JavaScript"
"4879","157","3","Python"
"4880","157","3","DHCP "
"4881","3","1","Laboratory Inmation Management System (LIMS)"
"4882","3","1","Foundation "
"4883","3","1","Java "
"4884","3","1","Microsoft Excel"
"4885","3","1","Strategic Planning"
"4886","133","1","JavaScript "
"4887","133","1","CSS "
"4888","133","1","Teamwork "
"4889","133","1","JSON "
"4890","133","1","Mathematical Modeling "
"4891","87","2","Financial Reporting "
"4892","87","2","Telelogic DOORS "
"4893","87","2","DoDAF "
"4894","87","2","Customer Service "
"4895","87","2","Analytical Skills "
"4896","147","4","Cloud Computing"
"4897","147","4","Inmation Technology "
"4898","147","4","SharePoint"
"4899","147","4","Program Evaluation "
"4900","147","4","MVVM"
"4901","384","1","Research"
"4902","384","1","Microsoft Excel"
"4903","384","1","Github "
"4904","384","1","Event Planning "
"4905","384","1","Python "
"4906","177","2","Dreamweaver"
"4907","177","2","Troubleshooting"
"4908","177","2","Microsoft Excel "
"4909","177","2","Troubleshooting"
"4910","177","2","Telelogic DOORS "
"4911","401","5","SAP "
"4912","401","5","DNA "
"4913","401","5","Case Management "
"4914","401","5","Laboratory Automation "
"4915","401","5","Software Development "
"4916","401","5","Quality Assurance "
"4917","401","5","Business Intelligence "
"4918","401","5","Business Process "
"4919","401","5","Nursing "
"4920","401","5","EMR"
"4921","137","4","Security"
"4922","137","4","MVVM"
"4923","137","4","Drug Discovery "
"4924","137","4","Redhat OpenShift"
"4925","137","4","Analysis "
"4926","493","2","Mac"
"4927","493","2","Customer Service "
"4928","493","2","COSO Framework "
"4929","493","2","VPN"
"4930","493","2","Customer Service "
"4931","423","6","Mergers & Acquisitions "
"4932","423","6","Software Project Management "
"4933","423","6","Global Marketing "
"4934","423","6","Analytics "
"4935","423","6","HTML "
"4936","423","6","Application Architecture "
"4937","423","6","Business Process Automation "
"4938","423","6","Invest "
"4939","423","6",NA
"4940","423","6","Personal Training "
"4941","61","1","Visual Basic  Applications (VBA) "
"4942","61","1","Foundation "
"4943","61","1","Process Improvement"
"4944","61","1","SQL "
"4945","61","1","Objective-C "
"4946","77","1","Python "
"4947","77","1","Research"
"4948","77","1","Team Leadership"
"4949","77","1","Customer Service"
"4950","77","1","Microsoft Excel "
"4951","7","3","Marketing "
"4952","7","3","Image Processing "
"4953","7","3","Windows  "
"4954","7","3","Project Management"
"4955","7","3","Swift "
"4956","201","3","MySQL "
"4957","201","3","VPN "
"4958","201","3","Computer Science "
"4959","201","3","Verilog "
"4960","201","3","Public Speaking "
"4961","464","5","Financial Risk "
"4962","464","5","Healthcare Consulting"
"4963","464","5","Pre-sales "
"4964","464","5","Management Consulting "
"4965","464","5","ERP "
"4966","464","5","Solution Architecture"
"4967","464","5","Process Improvement "
"4968","464","5","Business Process Improvement "
"4969","464","5","Selling "
"4970","464","5","Professional Services "
"4971","345","1","Process Improvement"
"4972","345","1","Strategic Planning"
"4973","345","1","Microsoft Excel"
"4974","345","1","Github "
"4975","345","1","Data Analysis"
"4976","218","1","JSON "
"4977","218","1","Microsoft Excel "
"4978","218","1","Linux "
"4979","218","1","Sales"
"4980","218","1","Team Leadership"
"4981","422","5","CFR Part"
"4982","422","5","Medicaid "
"4983","422","5","Telecommunications "
"4984","422","5","Physician Relations "
"4985","422","5","SAP "
"4986","422","5","FDA "
"4987","422","5","Analysis "
"4988","422","5","Team Leadership "
"4989","422","5","Strategic Partnerships "
"4990","422","5","Healthcare Inmation Technology (HIT) "
"4991","359","5","Business Process Design "
"4992","359","5","Molecular Biology "
"4993","359","5","Perl "
"4994","359","5","Data Management"
"4995","359","5","PMO "
"4996","359","5","Unified Communications "
"4997","359","5","Product Development "
"4998","359","5","Agile Methodologies "
"4999","359","5","Software "
"5000","359","5","Technology Transfer "
"5001","435","2","Microsoft Word "
"5002","435","2","Biotechnology"
"5003","435","2","Troubleshooting "
"5004","435","2","Sarbanes-Oxley "
"5005","435","2","Earned Value Management "
"5006","159","2","Databases "
"5007","159","2","Problem Solving"
"5008","159","2","Technical Support "
"5009","159","2","Sarbanes-Oxley Act "
"5010","159","2","Dameware"
"5011","226","3","Git"
"5012","226","3","Github"
"5013","226","3","Signal Processing "
"5014","226","3","Project Management"
"5015","226","3","C++ "
"5016","355","1","RSpec "
"5017","355","1","Microsoft Excel "
"5018","355","1","JavaScript "
"5019","355","1","Microsoft Word"
"5020","355","1","Customer Service"
"5021","480","1","Teamwork "
"5022","480","1","Rails "
"5023","480","1","Python "
"5024","480","1","TDD "
"5025","480","1","SQL "
"5026","102","3","ESXi"
"5027","102","3","VMware Infrastructure"
"5028","102","3","Matlab Compiler SDK"
"5029","102","3","Big Data"
"5030","102","3","Software Development "
"5031","174","2","Troubleshooting "
"5032","174","2","Earned Value Management "
"5033","174","2","SQL "
