"","Title_LevelEndorcer","Endorcer1_ID","Skill_Name"
"5363","1","218","Weight Loss Coaching "
"5364","1","218","Social Media Marketing "
"5365","1","218","Global Marketing "
"5366","2","468","DICOM"
"5367","2","468","SOA "
"5368","2","468","Management     Management"
"5369","2","468","Mobile Applications "
"5370","2","468","Agile "
"5371","2","468","Scrum "
"5372","2","468","Radiology "
"5373","2","468","Visual Basic "
"5374","2","468","Programming "
"5375","2","468","SaaS "
"5376","1","839","Risk Management "
"5377","1","839","Training "
"5378","1","839","Business Development "
"5379","1","839","Lean Manufacturing "
"5380","1","839","Revenue Cycle "
"5381","1","839","HTML "
"5382","1","839","Process Improvement "
"5383","1","839",".Net Workflow "
"5384","1","839","Require Analysis s"
"5385","1","839","Business Process Improvement "
"5386","5","89","Business Strategy "
"5387","5","89","Public Speaking "
"5388","5","89","Strategy "
"5389","5","89","Market Development "
"5390","5","89","SQL Server "
"5391","5","89","HIPAA "
"5392","5","89","Mergers & Acquisitions "
"5393","5","89","Healthcare"
"5394","5","89","Microsoft Excel "
"5395","5","89","Team Building "
"5396","5","521","Financial Analysis"
"5397","5","521","EAI "
"5398","5","521","Analytical Skills "
"5399","5","521","Hospitals "
"5400","5","521","Invest "
"5401","5","521","Cloud Computing "
"5402","5","521","Process Improvement "
"5403","5","521","Bootstrap "
"5404","5","521","P&L Management "
"5405","5","521","Entrepreneurship "
"5406","1","835","Healthcare"
"5407","1","835","Require Analysis s"
"5408","1","835","AJAX "
"5409","1","835","Business Strategy "
"5410","1","835","Integration "
"5411","1","835","Change Management "
"5412","1","835","BPM "
"5413","1","835","AngularJS "
"5414","1","835","SOA "
"5415","1","835","Software Project Management "
"5416","5","940","Software Design "
"5417","5","940","Business Development "
"5418","5","940","Leadership Development "
"5419","5","940","Medical Imaging "
"5420","5","940","Microsoft Excel "
"5421","5","940","Data Analysis"
"5422","5","940","Six Sigma "
"5423","5","940","Nutrition "
"5424","5","940","Social Media Marketing "
"5425","5","940","Business Strategy"
"5426","5","158","Invest "
"5427","5","158","Strategic Partnerships "
"5428","5","158","HL "
"5429","5","158","Web Services "
"5430","5","158","Invest "
"5431","5","158","Design Strategies "
"5432","5","158","Cardiology "
"5433","5","158","Business Process Automation "
"5434","5","158","Workflow "
"5435","5","158","Agile "
"5436","4","21","Banking "
"5437","4","21","Architecture "
"5438","4","21","Business Operations "
"5439","4","21","EAI "
"5440","4","21","Market Development "
"5441","4","21","Business Process Automation "
"5442","4","21","Business Strategy "
"5443","4","21","P&L Management "
"5444","4","21","Mobile Applications "
"5445","4","21","Healthcare Industry "
"5446","3","26","ASP.NET "
"5447","3","26","SaaS "
"5448","3","26","Clinical Research "
"5449","3","26","Healthcare"
"5450","3","26","Fitness "
"5451","3","26",".NET "
"5452","3","26","Visual Studio "
"5453","3","26","Financial Analysis "
"5454","3","26",NA
"5455","3","26","Financial Analysis"
"5456","2","907","Technical Leadership "
"5457","2","907","Nutrition "
"5458","2","907","Analytics "
"5459","2","907","Leadership Development "
"5460","2","907","Cloud Computing "
"5461","2","907","Software Engineering"
"5462","2","907","Software Project Management "
"5463","2","907","Scrum "
"5464","2","907","Business Analysis "
"5465","2","907","Web Services "
"5466","6","931","Software Development "
"5467","6","931","Strategic Leadership "
"5468","6","931","Small Business "
"5469","6","931","Business Process Improvement "
"5470","6","931","VB.NET     VB.NET"
"5471","6","931","Change Management "
"5472","6","931","Personal Training "
"5473","6","931","Business Management "
"5474","6","931","Analytical Skills "
"5475","6","931","Social Media "
"5476","6","577","Financial Risk "
"5477","6","577","Financial Analysis "
"5478","6","577",NA
"5479","6","577","Competitive Analysis "
"5480","6","577",".NET "
"5481","6","577","Software Project Management "
"5482","6","577","BPM "
"5483","6","577","HTML "
"5484","6","577","Healthcare Industry "
"5485","6","577","Require Analysis s"
"5486","3","959","Sales "
"5487","3","959","Programming "
"5488","3","959","Acquisition Integration "
"5489","3","959","Public Speaking "
"5490","3","959","Financial Analysis "
"5491","3","959","Risk Management "
"5492","3","959","HL "
"5493","3","959","Clinical Research "
"5494","3","959","Software Development "
"5495","3","959","C++ "
"5496","6","874","Lean Manufacturing "
"5497","6","874","jQuery UI "
"5498","6","874","Enterprise Software"
"5499","6","874","Business Intelligence"
"5500","6","874","Team Building"
"5501","6","874","SaaS "
"5502","6","874","SOA "
"5503","6","874","Business Development "
"5504","6","874","Strategic Partnerships "
"5505","6","874","Leadership "
"5506","5","223","Financial Modeling "
"5507","5","223","Software Project Management "
"5508","5","223","Bootstrap "
"5509","5","223","New Business Development "
"5510","5","223","Budgets "
"5511","5","223","C++ "
"5512","5","223","Analysis     Analysis"
"5513","5","223","Credit Risk "
"5514","5","223","Risk Management "
"5515","5","223","Agile "
"5516","2","945","PACS "
"5517","2","945","C# "
"5518","2","945","Agile "
"5519","2","945","Strategic Leadership "
"5520","2","945","SQL Server "
"5521","2","945","Data Analysis"
"5522","2","945","Databases "
"5523","2","945","Invest "
"5524","2","945","Budgets "
"5525","2","945","Finance "
"5526","6","248","Credit Risk "
"5527","6","248","C# "
"5528","6","248","Medical Imaging "
"5529","6","248","Marketing "
"5530","6","248","Marketing "
"5531","6","248","XML "
"5532","6","248","Strategy "
"5533","6","248","Management Consulting "
"5534","6","248","Social Media Marketing "
"5535","6","248","Social Networking "
"5536","6","612","System Architecture"
"5537","6","612","Team Building"
"5538","6","612","Operations Management "
"5539","6","612","Invest "
"5540","6","612","Global Marketing "
"5541","6","612","Hospitals "
"5542","6","612","Marketing "
"5543","6","612","Microsoft SQL Server "
"5544","6","612","Technical Leadership "
"5545","6","612","Workflow "
"5546","6","836","Operational Excellence "
"5547","6","836","Internal Audit "
"5548","6","836","Architecture "
"5549","6","836","Budgets "
"5550","6","836","Analysis     Analysis"
"5551","6","836","Workflow "
"5552","6","836","Healthcare "
"5553","6","836","Process Improvement "
"5554","6","836","EMR "
"5555","6","836","Software Project Management "
"5556","2","624","SQL Server "
"5557","2","624","Financial Analysis"
"5558","2","624","Budgets "
"5559","2","624","Sales "
"5560","2","624","SDLC "
"5561","2","624","Medical Imaging "
"5562","2","624","Business Development "
"5563","2","624","Strategy "
"5564","2","624","Financial Risk "
"5565","2","624","VB.NET     VB.NET"
"5566","3","597","Healthcare Inmation Technology "
"5567","3","597","Business Operations "
"5568","3","597","Architecture "
"5569","3","597",".Net Workflow "
"5570","3","597","P&L Management "
"5571","3","597","Strategic Leadership "
"5572","3","597","Revenue Cycle "
"5573","3","597","Web Applications "
"5574","3","597","Public Speaking "
"5575","3","597","PACS "
"5576","3","125","Financial Analysis"
"5577","3","125",".Net Workflow "
"5578","3","125","Finance "
"5579","3","125","Business Strategy"
"5580","3","125","Cardiology "
"5581","3","125","Analysis     Analysis"
"5582","3","125","Leadership "
"5583","3","125","Small Business "
"5584","3","125","Healthcare "
"5585","3","125","Analytical Skills "
"5586","3","895","Risk Management "
"5587","3","895","Technical Leadership "
"5588","3","895","jQuery UI "
"5589","3","895","Web Applications "
"5590","3","895","Software Development "
"5591","3","895","Workflow "
"5592","3","895","Application Development "
"5593","3","895","SOA "
"5594","3","895","Wellness "
"5595","3","895","Financial Modeling "
"5596","4","827","Weight Loss Coaching "
"5597","4","827","Product Marketing "
"5598","4","827","Analysis     Analysis"
"5599","4","827","DICOM"
"5600","4","827","Cloud Computing "
"5601","4","827","Leadership "
"5602","4","827","Software Engineering"
"5603","4","827","UML "
"5604","4","827","AngularJS "
"5605","4","827","Healthcare "
"5606","5","477","ASP.NET "
"5607","5","477","Executive Management "
"5608","5","477","VB.NET     VB.NET"
"5609","5","477","HIPAA "
"5610","5","477","Risk Management "
"5611","5","477","Management Consulting "
"5612","5","477","Databases "
"5613","5","477","HTML "
"5614","5","477","Require Analysis s"
"5615","5","477","Six Sigma "
"5616","1","911","Application Development "
"5617","1","911","Inmation Technology "
"5618","1","911","HL "
"5619","1","911","XML "
"5620","1","911","EHR "
"5621","1","911","Business Development "
"5622","1","911","Business Management "
"5623","1","911","Business Management "
"5624","1","911","Programming "
"5625","1","911","Strategic Partnerships "
"5626","1","222","Workflow "
"5627","1","222","Budgets "
"5628","1","222","Business Development "
"5629","1","222","Workflow "
"5630","1","222","Business Analysis "
"5631","1","222","Business Management "
"5632","1","222","Business Strategy "
"5633","1","222","Operational Excellence "
"5634","1","222","Training "
"5635","1","222","Management     Management"
"5636","6","408","Data Analysis"
"5637","6","408","SQL Server "
"5638","6","408","Operational Excellence "
"5639","6","408",".NET "
"5640","6","408","Programming "
"5641","6","408","Visual Basic "
"5642","6","408","Social Networking "
"5643","6","408","XML "
"5644","6","408","VB.NET     VB.NET"
"5645","6","408","Cardiology "
"5646","1","726","Hospitals "
"5647","1","726","Inmation Technology "
"5648","1","726","HIPAA "
"5649","1","726","Require Analysis s"
"5650","1","726","P&L Management "
"5651","1","726","Visual Basic "
"5652","1","726","Entrepreneurship "
"5653","1","726","Management Consulting "
"5654","1","726","ASP.NET "
"5655","1","726","Six Sigma "
"5656","6","946","Analytics "
"5657","6","946","Leadership "
"5658","6","946","Medical Imaging "
"5659","6","946","Design Strategies "
"5660","6","946","Analysis     Analysis"
"5661","6","946",".NET "
"5662","6","946",".Net Workflow "
"5663","6","946","AngularJS "
"5664","6","946","BPM "
"5665","6","946","AJAX "
"5666","6","299","Leadership "
"5667","6","299","Financial Analysis"
"5668","6","299","Wellness "
"5669","6","299","Mergers & Acquisitions "
"5670","6","299","HIPAA "
"5671","6","299","Visual Studio "
"5672","6","299","Microsoft Excel "
"5673","6","299","Team Building "
"5674","6","299","Wellness "
"5675","6","299","Business Intelligence"
"5676","3","549","Business Analysis "
"5677","3","549","HL "
"5678","3","549","Mergers & Acquisitions "
"5679","3","549","Lean Manufacturing "
"5680","3","549","Leadership "
"5681","3","549","AJAX "
"5682","3","549","EHR "
"5683","3","549","C# "
"5684","3","549","EMR "
"5685","3","549","Weight Loss Coaching "
"5686","5","35","Microsoft SQL Server "
"5687","5","35","Lean Manufacturing "
"5688","5","35","Microsoft Excel "
"5689","5","35","Enterprise Software"
"5690","5","35","VB.NET     VB.NET"
"5691","5","35","Market Development "
"5692","5","35","Social Media "
"5693","5","35",NA
"5694","5","35","Software Engineering"
"5695","5","35","Financial Risk "
"5696","5","578","Software Engineering"
"5697","5","578","Financial Modeling "
"5698","5","578","ALM "
"5699","5","578","Healthcare Inmation Technology "
"5700","5","578","UML "
"5701","5","578","Cardiology "
"5702","5","578","Enterprise Software"
"5703","5","578","Business Analysis "
"5704","5","578","Financial Risk "
"5705","5","578","AJAX "
"5706","4","487","Leadership "
"5707","4","487","Finance "
"5708","4","487","Medical Imaging "
"5709","4","487","HIPAA "
"5710","4","487","EAI "
"5711","4","487","DICOM"
"5712","4","487","Weight Loss Coaching "
"5713","4","487","Clinical Research "
"5714","4","487","Management     Management"
"5715","4","487","Software Project Management "
"5716","1","822","ALM "
"5717","1","822","Integration "
"5718","1","822","Application Architecture "
"5719","1","822","Enterprise Software"
"5720","1","822","Management Consulting "
"5721","1","822","HL "
"5722","1","822","Operational Excellence "
"5723","1","822","Global Marketing "
"5724","1","822","Lean Manufacturing "
"5725","1","822","Weight Loss Coaching "
"5726","5","912","EHR "
"5727","5","912","Leadership "
"5728","5","912","Healthcare Industry "
"5729","5","912","Operational Excellence "
"5730","5","912","Competitive Analysis "
"5731","5","912","VB.NET     VB.NET"
"5732","5","912","Team Building"
"5733","5","912","Management     Management"
"5734","5","912","Marketing "
"5735","5","912","Management "
"5736","1","235","Programming "
"5737","1","235","SQL "
"5738","1","235","Banking "
"5739","1","235","Visual Basic "
"5740","1","235","HIPAA "
"5741","1","235","AngularJS "
"5742","1","235","P&L Management "
"5743","1","235","Team Building "
"5744","1","235","Internal Audit "
"5745","1","235","Operational Excellence "
"5746","6","855","Workflow "
"5747","6","855","Workflow "
"5748","6","855","Application Development "
"5749","6","855","Operations Management "
"5750","6","855","HTML "
"5751","6","855","Nutrition "
"5752","6","855","BPM "
"5753","6","855","Enterprise Software"
"5754","6","855","Social Media "
"5755","6","855","Financial Risk "
"5756","5","654","Application Architecture "
"5757","5","654","Financial Risk "
"5758","5","654","Strategy "
"5759","5","654","Healthcare Inmation Technology "
"5760","5","654","Mergers & Acquisitions "
"5761","5","654","Application Architecture "
"5762","5","654","Business Operations "
"5763","5","654","SOA "
"5764","5","654","ALM "
"5765","5","654","AngularJS "
"5766","6","743",NA
"5767","6","743","Programming "
"5768","6","743","Business Development "
"5769","6","743","UML "
"5770","6","743","Finance "
"5771","6","743","Healthcare "
"5772","6","743","PACS "
"5773","6","743","Microsoft Excel "
"5774","6","743",".Net Workflow "
"5775","6","743","Business Intelligence"
"5776","3","178","Global Marketing "
"5777","3","178","Management "
"5778","3","178","C# "
"5779","3","178","Product Management "
"5780","3","178","Software Development "
"5781","3","178","SDLC "
"5782","3","178","Change Management "
"5783","3","178","Visual Studio "
"5784","3","178","SDLC "
"5785","3","178",".NET "
"5786","6","797","ALM "
"5787","6","797","Business Strategy "
"5788","6","797","Strategic Leadership "
"5789","6","797","Invest "
"5790","6","797","Business Operations "
"5791","6","797","SaaS "
"5792","6","797","HIPAA "
"5793","6","797","Operations Management "
"5794","6","797","Fitness "
"5795","6","797","Hospitals "
"5796","1","944","ALM "
"5797","1","944","Business Development "
"5798","1","944","Workflow "
"5799","1","944","Visual Studio "
"5800","1","944","jQuery UI "
"5801","1","944","Acquisition Integration "
"5802","1","944","Programming "
"5803","1","944","ALM "
"5804","1","944","Global Marketing "
"5805","1","944","Product Management "
"5806","1","368","Business Strategy"
"5807","1","368","Databases "
"5808","1","368","SQL Server "
"5809","1","368","Public Speaking "
"5810","1","368","XML "
"5811","1","368","Hospitals "
"5812","1","368","Require Analysis s"
"5813","1","368","IT Strategy "
"5814","1","368","Business Strategy "
"5815","1","368","Internal Audit "
"5816","2","19","UML "
"5817","2","19","C++ "
"5818","2","19","SQL Server "
"5819","2","19","Personal Training "
"5820","2","19","Application Development "
"5821","2","19","Enterprise Architecture "
"5822","2","19","Scrum "
"5823","2","19","Financial Risk "
"5824","2","19","Revenue Cycle "
"5825","2","19","Revenue Cycle "
"5826","6","652","Healthcare Industry "
"5827","6","652","Business Strategy"
"5828","6","652","Leadership "
"5829","6","652","BPM "
"5830","6","652","Enterprise Software "
"5831","6","652","P&L Management "
"5832","6","652","New Business Development "
"5833","6","652","Application Architecture "
"5834","6","652","Business Process Automation "
"5835","6","652","Strategic Partnerships "
"5836","5","336","EHR "
"5837","5","336","ASP.NET "
"5838","5","336","Strategic Partnerships "
"5839","5","336","Enterprise Architecture "
"5840","5","336","Global Marketing "
"5841","5","336","Product Launch "
"5842","5","336","Program Management "
"5843","5","336","Databases "
"5844","5","336","Require Analysis s"
"5845","5","336","P&L Management "
"5846","2","537","Acquisition Integration "
"5847","2","537","Public Speaking "
"5848","2","537","Nutrition "
"5849","2","537","Strategic Leadership "
"5850","2","537","Visual Basic "
"5851","2","537","Technical Leadership "
"5852","2","537","Management "
"5853","2","537","Budgets "
"5854","2","537","Global Marketing "
"5855","2","537","Mobile Applications "
"5856","3","341","Invest "
"5857","3","341","UML "
"5858","3","341","Strategy "
"5859","3","341","Application Development "
"5860","3","341","IT Strategy "
"5861","3","341","XML "
"5862","3","341","Technical Leadership "
"5863","3","341","HTML "
"5864","3","341","Operations Management "
"5865","3","341","Financial Risk "
"5866","2","237","Banking "
"5867","2","237","Technical Leadership "
"5868","2","237",".NET "
"5869","2","237","Business Consulting "
"5870","2","237","Integration "
"5871","2","237","HTML "
"5872","2","237","Mobile Applications "
"5873","2","237","Banking "
"5874","2","237","Visual Basic "
"5875","2","237","Analytics "
"5876","1","766","Software Engineering"
"5877","1","766","Healthcare"
"5878","1","766","HTML "
"5879","1","766","Microsoft SQL Server "
"5880","1","766","Business Process Automation "
"5881","1","766","Strategy "
"5882","1","766","Credit Risk "
"5883","1","766","Internal Audit "
"5884","1","766","Internal Audit "
"5885","1","766","HL "
"5886","1","11","ASP.NET "
"5887","1","11","Strategy "
"5888","1","11","Medical Imaging "
"5889","1","11","Executive Management "
"5890","1","11","Scrum "
"5891","1","11","Budgets "
"5892","1","11","Design Strategies "
"5893","1","11","HTML "
"5894","1","11","Business Process Automation "
"5895","1","11","SOA "
"5896","4","913","Business Operations "
"5897","4","913","ALM "
"5898","4","913","Small Business "
"5899","4","913","Banking "
"5900","4","913","System Architecture"
"5901","4","913","SQL "
"5902","4","913","Analytics "
"5903","4","913","Healthcare"
"5904","4","913","Visual Studio "
"5905","4","913","Business Strategy "
"5906","2","587","BPM "
"5907","2","587","Team Building"
"5908","2","587",".Net Workflow "
"5909","2","587","Leadership Development "
"5910","2","587",NA
"5911","2","587","Scrum "
"5912","2","587","Business Development "
"5913","2","587","SOA "
"5914","2","587","VB.NET     VB.NET"
"5915","2","587","UML "
"5916","6","580","Software Project Management "
"5917","6","580","Hospitals "
"5918","6","580","Weight Loss Coaching "
"5919","6","580","Financial Modeling "
"5920","6","580","Workflow "
"5921","6","580","Public Speaking "
"5922","6","580","Internal Audit "
"5923","6","580","Product Marketing "
"5924","6","580","Product Development S"
"5925","6","580","Financial Modeling "
"5926","5","697","Management     Management"
"5927","5","697","AJAX "
"5928","5","697","Executive Management "
"5929","5","697","Competitive Analysis "
"5930","5","697","Program Management "
"5931","5","697","Hospitals "
"5932","5","697","Analytical Skills "
"5933","5","697","Software Design "
"5934","5","697","UML "
"5935","5","697","Revenue Cycle "
"5936","1","978","Product Launch "
"5937","1","978","Wellness "
"5938","1","978","Business Management "
"5939","1","978","EHR "
"5940","1","978","Small Business "
"5941","1","978","SDLC "
"5942","1","978","Cardiology "
"5943","1","978","Analysis     Analysis"
"5944","1","978","Strategic Leadership "
"5945","1","978","Strategic Partnerships "
"5946","3","542",NA
"5947","3","542","Require Analysis s"
"5948","3","542","Credit Risk "
"5949","3","542","Technical Leadership "
"5950","3","542","Sales "
"5951","3","542","Executive Management "
"5952","3","542","Clinical Research "
"5953","3","542","Product Management "
"5954","3","542","Visual Studio "
"5955","3","542","DICOM"
"5956","3","796","Radiology "
"5957","3","796","Business Process Automation "
"5958","3","796","Analysis     Analysis"
"5959","3","796","Design Strategies "
"5960","3","796","Financial Risk "
"5961","3","796","Application Development "
"5962","3","796","Financial Services "
"5963","3","796","Business Analysis "
"5964","3","796","Financial Analysis"
"5965","3","796","SQL "
"5966","2","276","Training "
"5967","2","276","XML "
"5968","2","276","Software Development "
"5969","2","276","Acquisition Integration "
"5970","2","276","IT Strategy "
"5971","2","276","IT Strategy "
"5972","2","276","Management     Management"
"5973","2","276","Business Strategy "
"5974","2","276","Operational Excellence "
"5975","2","276","Revenue Cycle "
"5976","5","982","Lean Manufacturing "
"5977","5","982","Inmation Technology "
"5978","5","982","Strategic Planning "
"5979","5","982","Change Management "
"5980","5","982","VB.NET     VB.NET"
"5981","5","982","DICOM"
"5982","5","982","Team Building "
"5983","5","982","Healthcare "
"5984","5","982","SQL Server "
"5985","5","982","Business Strategy"
"5986","1","166","Operational Excellence "
"5987","1","166","Business Management "
"5988","1","166",".Net Workflow "
"5989","1","166","SaaS "
"5990","1","166","Healthcare Industry "
"5991","1","166","Software Engineering"
"5992","1","166","Public Speaking "
"5993","1","166","Process Improvement "
"5994","1","166","Operational Excellence "
"5995","1","166","Marketing "
"5996","3","98","Financial Modeling "
"5997","3","98","Microsoft SQL Server "
"5998","3","98","HTML "
"5999","3","98","Financial Services "
"6000","3","98","Leadership "
"6001","3","98","Six Sigma "
"6002","3","98","Medical Imaging "
"6003","3","98","Financial Analysis "
"6004","3","98","SaaS "
"6005","3","98","EAI "
"6006","6","716","Banking "
"6007","6","716","Product Management "
"6008","6","716","HIPAA "
"6009","6","716","Enterprise Software "
"6010","6","716","SQL "
"6011","6","716","Acquisition Integration "
"6012","6","716","jQuery UI "
"6013","6","716","Lean Manufacturing "
"6014","6","716","HIPAA "
"6015","6","716","Web Services "
"6016","5","271","Operations Management "
"6017","5","271","Business Operations "
"6018","5","271","C++ "
"6019","5","271","Fitness "
"6020","5","271","Social Media "
"6021","5","271","Program Management "
"6022","5","271","Business Consulting "
"6023","5","271","P&L Management "
"6024","5","271","UML "
"6025","5","271","Software Development "
"6026","5","803","SQL "
"6027","5","803","Design Strategies "
"6028","5","803",NA
"6029","5","803","Analytical Skills "
"6030","5","803","Management     Management"
"6031","5","803","Sales "
"6032","5","803","Healthcare"
"6033","5","803","UML "
"6034","5","803","Social Media "
"6035","5","803","Hospitals "
"6036","1","934","Enterprise Architecture "
"6037","1","934","Social Media Marketing "
"6038","1","934","Business Consulting "
"6039","1","934",NA
"6040","1","934","ALM "
"6041","1","934","Architecture "
"6042","1","934","Hospitals "
"6043","1","934","Inmation Technology "
"6044","1","934","Strategic Partnerships "
"6045","1","934","Financial Modeling "
"6046","3","909","Software Development "
"6047","3","909","SaaS "
"6048","3","909","Microsoft Excel "
"6049","3","909","Business Process Improvement "
"6050","3","909","Clinical Research "
"6051","3","909","Product Development S"
"6052","3","909","Financial Risk "
"6053","3","909","Visual Basic "
"6054","3","909","Credit Risk "
"6055","3","909","Require Analysis s"
"6056","4","864","Financial Analysis"
"6057","4","864","Training "
"6058","4","864","ASP.NET "
"6059","4","864","Business Strategy"
"6060","4","864","Team Building "
"6061","4","864","Analytics "
"6062","4","864","SaaS "
"6063","4","864","Market Development "
"6064","4","864","PACS "
"6065","4","864","Executive Management "
"6066","6","251","Strategic Leadership "
"6067","6","251","Fitness "
"6068","6","251","Start-ups "
"6069","6","251","Finance "
"6070","6","251","Analysis     Analysis"
"6071","6","251","Business Analysis "
"6072","6","251","jQuery UI "
"6073","6","251","Application Development "
"6074","6","251","SOA "
"6075","6","251","Product Development S"
"6076","1","794","DICOM"
"6077","1","794","Bootstrap "
"6078","1","794","Executive Management "
"6079","1","794","Internal Audit "
"6080","1","794","C# "
"6081","1","794","Social Media "
"6082","1","794","Require Analysis s"
"6083","1","794","Training "
"6084","1","794","Revenue Cycle "
"6085","1","794","Program Management "
"6086","5","515","Social Networking "
"6087","5","515","Integration "
"6088","5","515","Business Intelligence"
"6089","5","515","Application Development "
"6090","5","515","Global Marketing "
"6091","5","515","Management Consulting "
"6092","5","515","System Architecture"
"6093","5","515","P&L Management "
"6094","5","515","Application Architecture "
"6095","5","515","Team Building "
"6096","6","307","Software Design "
"6097","6","307","Global Marketing "
"6098","6","307","Program Management "
"6099","6","307","Web Services "
"6100","6","307","Financial Analysis"
"6101","6","307","Databases "
"6102","6","307","Healthcare"
"6103","6","307","Team Building"
"6104","6","307","Analysis     Analysis"
"6105","6","307","UML "
"6106","6","345",NA
"6107","6","345","Risk Management "
"6108","6","345","VB.NET     VB.NET"
"6109","6","345",NA
"6110","6","345","Scrum "
"6111","6","345","PACS "
"6112","6","345","Product Development S"
"6113","6","345","Start-ups "
"6114","6","345","Healthcare"
"6115","6","345","Business Development "
"6116","5","428","Business Process Automation "
"6117","5","428","Business Analysis "
"6118","5","428","Application Architecture "
"6119","5","428","AngularJS "
"6120","5","428","Strategic Leadership "
"6121","5","428","Wellness "
"6122","5","428","Wellness "
"6123","5","428","Analysis     Analysis"
"6124","5","428","Leadership Development "
"6125","5","428","VB.NET     VB.NET"
"6126","1","199","Scrum "
"6127","1","199","Web Applications "
"6128","1","199","Public Speaking "
"6129","1","199","Wellness "
"6130","1","199","Fitness "
"6131","1","199","Financial Modeling "
"6132","1","199","Internal Audit "
"6133","1","199","Business Process Automation "
"6134","1","199","Workflow "
"6135","1","199","Business Management "
"6136","3","10","Healthcare Industry "
"6137","3","10","Nutrition "
"6138","3","10","Scrum "
"6139","3","10","SaaS "
"6140","3","10","Business Operations "
"6141","3","10","Agile "
"6142","3","10","Business Development "
"6143","3","10","Six Sigma "
"6144","3","10","Architecture "
"6145","3","10","Six Sigma "
"6146","4","32","Internal Audit "
"6147","4","32","EMR "
"6148","4","32","Data Analysis"
"6149","4","32","Financial Services "
"6150","4","32","Hospitals "
"6151","4","32","Programming "
"6152","4","32","Workflow "
"6153","4","32","Radiology "
"6154","4","32","Healthcare Industry "
"6155","4","32","Cloud Computing "
"6156","5","181","Software Project Management "
"6157","5","181","Radiology "
"6158","5","181","Internal Audit "
"6159","5","181","Scrum "
"6160","5","181","IT Strategy "
"6161","5","181","Start-ups "
"6162","5","181","BPM "
"6163","5","181","Technical Leadership "
"6164","5","181","Web Services "
"6165","5","181","Microsoft Excel "
"6166","5","867","Risk Management "
"6167","5","867","Business Strategy "
"6168","5","867","Budgets "
"6169","5","867","Financial Services "
"6170","5","867","Business Operations "
"6171","5","867","Change Management "
"6172","5","867","Web Applications "
"6173","5","867","DICOM"
"6174","5","867","Hospitals "
"6175","5","867","Market Development "
"6176","2","297","Start-ups "
"6177","2","297","Business Process Improvement "
"6178","2","297","Business Management "
"6179","2","297","HL "
"6180","2","297","SDLC "
"6181","2","297","Architecture "
"6182","2","297","Marketing "
"6183","2","297","Scrum "
"6184","2","297","Healthcare"
"6185","2","297","Team Building"
"6186","5","78","Cardiology "
"6187","5","78","Weight Loss Coaching "
"6188","5","78","jQuery UI "
"6189","5","78","Enterprise Software "
"6190","5","78","Product Development S"
"6191","5","78","New Business Development "
"6192","5","78","Databases "
"6193","5","78","Training "
"6194","5","78","Acquisition Integration "
"6195","5","78","Acquisition Integration "
"6196","2","114","Enterprise Software"
"6197","2","114","Application Development "
"6198","2","114","Product Marketing "
"6199","2","114","Leadership "
"6200","2","114","Budgets "
"6201","2","114",".NET "
"6202","2","114","Process Improvement "
"6203","2","114","Enterprise Software"
"6204","2","114","Strategic Leadership "
"6205","2","114","C# "
"6206","3","950","Nutrition "
"6207","3","950","Leadership "
"6208","3","950","Budgets "
"6209","3","950","Start-ups "
"6210","3","950","Product Marketing "
"6211","3","950","Sales "
"6212","3","950","Application Development "
"6213","3","950","Business Process Improvement "
"6214","3","950","Training "
"6215","3","950","SDLC "
"6216","2","128","Executive Management "
"6217","2","128","SQL Server "
"6218","2","128","VB.NET     VB.NET"
"6219","2","128","C++ "
"6220","2","128","System Architecture"
"6221","2","128","AJAX "
"6222","2","128","Sales "
"6223","2","128","Analytical Skills "
"6224","2","128","Banking "
"6225","2","128","Business Process Automation "
"6226","5","27","Small Business "
"6227","5","27","Require Analysis s"
"6228","5","27","Business Process Improvement "
"6229","5","27","UML "
"6230","5","27","Invest "
"6231","5","27","Business Process Improvement "
"6232","5","27","Strategic Leadership "
"6233","5","27","Banking "
"6234","5","27","Healthcare Industry "
"6235","5","27","Business Strategy "
"6236","5","838","Product Marketing "
"6237","5","838","Invest "
"6238","5","838","Personal Training "
"6239","5","838","SDLC "
"6240","5","838","Market Development "
"6241","5","838","Enterprise Software"
"6242","5","838","PACS "
"6243","5","838","Product Development S"
"6244","5","838","Public Speaking "
"6245","5","838","Microsoft Excel "
"6246","6","457",NA
"6247","6","457","Cardiology "
"6248","6","457","Strategy "
"6249","6","457","Mobile Applications "
"6250","6","457","PACS "
"6251","6","457","Enterprise Software"
"6252","6","457","Web Applications "
"6253","6","457",NA
"6254","6","457","Public Speaking "
"6255","6","457","Social Media "
"6256","1","478","Hospitals "
"6257","1","478","Analytics "
"6258","1","478","Mergers & Acquisitions "
"6259","1","478","HL "
"6260","1","478",".Net Workflow "
"6261","1","478","Training "
"6262","1","478","Team Building"
"6263","1","478","Acquisition Integration "
"6264","1","478","Agile "
"6265","1","478","Medical Imaging "
"6266","2","880","Market Development "
"6267","2","880","Enterprise Software "
"6268","2","880","jQuery UI "
"6269","2","880","Financial Modeling "
"6270","2","880","SQL "
"6271","2","880","Agile "
"6272","2","880","Architecture "
"6273","2","880","Entrepreneurship "
"6274","2","880","Financial Services "
"6275","2","880","Financial Modeling "
"6276","5","60",".NET "
"6277","5","60","Business Analysis "
"6278","5","60","Lean Manufacturing "
