"","Title_Level","ID","Skill_Name","Skill_ID","Skill_Type","SkillEndorsed","No_Times_Endorsed"
"5474","4","442",".Net Workflow ",119,2,0,0
"5475","4","443","Mobile Applications ",91,2,0,0
"5476","4","443","Change Management ",21,2,1,29
"5477","4","443","Financial Risk ",131,2,1,60
"5478","4","443","Financial Risk ",181,2,1,55
"5479","4","443","Analysis     Analysis",122,2,0,0
"5480","4","443",NA,NA,NA,1,32
"5481","4","443","Software Engineering",98,2,0,0
"5482","4","443","Visual Studio ",107,2,1,37
"5483","4","443","Visual Studio ",486,2,1,49
"5484","4","443","Social Networking ",48,1,0,0
"5485","4","443","Social Networking ",423,1,0,0
"5486","4","443","Application Development ",105,2,0,0
"5487","4","443","Revenue Cycle ",35,2,0,0
"5488","4","444","BPM ",104,2,1,30
"5489","4","444","Microsoft SQL Server ",80,2,0,0
"5490","4","444","Social Networking ",48,1,1,40
"5491","4","444","Social Networking ",423,1,0,0
"5492","4","444","HTML ",94,2,1,31
"5493","4","444","HTML ",421,2,1,44
"5494","4","444","Fitness ",58,1,0,0
"5495","4","444","Web Services ",86,2,1,41
"5496","4","444","Healthcare Industry ",10,2,0,0
"5497","4","444","Healthcare Industry ",152,2,0,0
"5500","4","444","AngularJS ",115,2,1,36
"5501","4","444","Healthcare",47,2,0,0
"5502","4","445","Business Process Improvement ",135,2,1,33
"5503","4","445","Business Process Improvement ",190,2,0,0
"5504","4","445","System Architecture",100,2,1,38
"5505","4","445","EHR ",27,2,0,0
"5506","4","445","EHR ",166,2,0,0
"5507","4","445","Visual Basic ",96,2,1,48
"5508","4","445","Management Consulting ",57,2,0,0
"5509","4","445","Management Consulting ",192,2,1,45
"5510","4","445","Strategic Leadership ",38,1,1,20
"5511","4","445","Risk Management ",61,2,0,0
"5512","4","445","SDLC ",73,2,0,0
"5513","4","445","Analysis     Analysis",122,2,0,0
"5514","4","445","Architecture ",83,2,1,34
"5515","4","446","Internal Audit ",60,2,0,0
"5516","4","446","Finance ",125,2,1,30
"5517","4","446","Acquisition Integration ",24,2,1,31
"5518","4","446","Agile ",110,2,0,0
"5519","4","446","Strategy ",50,1,0,0
"5520","4","446","Strategy ",126,1,1,40
"5521","4","446","Databases ",75,2,1,39
"5522","4","446","Databases ",308,2,1,27
"5523","4","446","Program Management ",13,2,0,0
"5524","4","446","Program Management ",328,2,0,0
"5525","4","446","Revenue Cycle ",35,2,0,0
"5526","4","446","Business Process Improvement ",135,2,0,0
"5527","4","446","Business Process Improvement ",190,2,1,34
"5528","4","446","Software Development ",72,2,1,53
"5529","4","446","Software Development ",278,2,1,56
"5530","4","447","Business Operations ",69,2,1,41
"5531","4","447","Executive Management ",18,2,1,53
"5532","4","447","AJAX ",99,2,0,0
"5533","4","447","Business Consulting ",66,2,1,45
"5534","4","447",NA,NA,NA,1,39
"5535","4","447","Analytics ",128,1,0,0
"5537","4","447","jQuery UI ",114,2,0,0
"5538","4","447","Process Improvement ",5,1,1,20
"5539","4","447","Process Improvement ",228,2,1,55
"5540","4","447","Process Improvement ",277,2,1,22
"5541","4","447","Data Analysis",140,2,1,59
"5542","4","448","Mergers & Acquisitions ",17,2,0,0
"5543","4","448","HIPAA ",42,2,0,0
"5544","4","448","Financial Modeling ",130,2,1,21
"5545","4","448","EMR ",19,2,1,20
"5546","4","448","jQuery UI ",114,2,0,0
"5547","4","448","Social Media Marketing ",62,2,1,51
"5548","4","448","Scrum ",89,2,0,0
"5549","4","448","Healthcare ",4,2,0,0
"5550","4","448","Cloud Computing ",76,2,0,0
"5551","4","448","Cloud Computing ",248,2,0,0
"5552","4","448","Visual Basic ",96,2,1,42
"5553","4","449","Strategic Leadership ",38,1,1,37
"5554","4","449","Analytics ",128,1,0,0
"5555","4","449","Business Development ",15,2,1,35
"5556","4","449","UML ",101,2,0,0
"5557","4","449","Cardiology ",34,2,0,0
"5558","4","449","Financial Analysis",121,2,0,0
"5559","4","449","Market Development ",39,2,1,49
"5560","4","449","Financial Analysis ",120,2,0,0
"5561","4","449","Financial Analysis ",544,2,0,0
"5562","4","449","VB.NET     VB.NET",109,2,1,41
"5563","4","449","Business Strategy",141,2,0,0
"5564","2","450","Nutrition ",51,2,1,20
"5565","2","450","Enterprise Architecture ",84,2,0,0
"5566","2","450","Enterprise Architecture ",185,2,0,0
"5567","2","450","Strategic Planning ",11,1,1,55
"5568","2","450","Strategic Planning ",326,2,1,56
"5569","2","450","Internal Audit ",60,2,0,0
"5570","2","450","Invest ",134,2,1,43
"5571","2","450","Inmation Technology ",59,2,1,24
"5572","2","450","Inmation Technology ",451,2,1,21
"5573","2","450","P&L Management ",20,2,1,37
"5574","2","450","Business Management ",108,2,1,40
"5575","2","450","SDLC ",73,2,0,0
"5576","2","450","Healthcare Industry ",10,2,1,50
"5577","2","450","Healthcare Industry ",152,2,1,33
"5578","4","451","Invest ",134,2,0,0
"5579","4","451","DICOM",45,2,0,0
"5580","4","451","Entrepreneurship ",46,1,0,0
"5581","4","451","XML ",82,2,1,52
"5582","4","451","Analysis     Analysis",122,2,0,0
"5583","4","451","System Architecture",100,2,0,0
"5584","4","451","SaaS ",79,2,1,45
"5585","4","451","Credit Risk ",138,2,0,0
"5586","4","451","Cardiology ",34,2,0,0
"5587","4","451","Healthcare ",4,2,0,0
"5588","5","452","Databases ",75,2,0,0
"5589","5","452","Databases ",308,2,1,30
"5590","5","452","System Architecture",100,2,1,21
"5591","5","452","Personal Training ",65,1,0,0
"5592","5","452","Workflow ",118,2,0,0
"5593","5","452","Hospitals ",12,2,1,43
"5594","5","452","Weight Loss Coaching ",67,1,0,0
"5595","5","452","C++ ",112,2,1,53
"5596","5","452","C++ ",425,2,0,0
"5597","5","452","C++ ",468,2,1,49
"5600","5","452","Acquisition Integration ",24,2,0,0
"5601","5","452",".Net Workflow ",119,2,1,24
"5602","4","453","Business Operations ",69,2,0,0
"5603","4","453","SDLC ",73,2,1,32
"5604","4","453","Bootstrap ",116,2,1,23
"5605","4","453","Visual Basic ",96,2,1,59
"5606","4","453","Internal Audit ",60,2,0,0
"5607","4","453","SOA ",77,2,1,41
"5608","4","453","EAI ",113,2,0,0
"5609","4","453","Social Media Marketing ",62,2,0,0
"5610","4","453","Leadership Development ",63,1,0,0
"5611","4","453","Design Strategies ",117,2,0,0
"5612","4","454","Business Intelligence",87,2,0,0
"5613","4","454","Agile ",110,2,0,0
"5614","4","454","Integration ",8,2,1,36
"5615","4","454","Budgets ",37,2,1,41
"5616","4","454","Executive Management ",18,2,1,29
"5617","4","454","Business Analysis ",133,2,1,48
"5618","4","454","Business Analysis ",179,2,0,0
"5619","4","454","Six Sigma ",2,2,1,48
"5620","4","454","Finance ",125,2,1,49
"5621","4","454","Analysis     Analysis",122,2,1,39
"5623","4","455","Internal Audit ",60,2,1,52
"5624","4","455","Enterprise Architecture ",84,2,0,0
"5625","4","455","Enterprise Architecture ",185,2,1,48
"5626","4","455","Product Management ",7,2,0,0
"5627","4","455","Change Management ",21,2,1,55
"5628","4","455","Visual Studio ",107,2,0,0
"5629","4","455","Visual Studio ",486,2,1,50
"5630","4","455","Scrum ",89,2,0,0
"5631","4","455","Risk Management ",61,2,1,43
"5632","4","455","Technical Leadership ",95,1,0,0
"5633","4","455","SDLC ",73,2,1,50
"5634","4","455","Wellness ",64,1,0,0
"5635","4","456","Training ",56,1,0,0
"5636","4","456","Training ",129,1,0,0
"5637","4","456","Financial Analysis ",120,2,0,0
"5638","4","456","Financial Analysis ",544,2,0,0
"5639","4","456","Enterprise Architecture ",84,2,0,0
"5640","4","456","Enterprise Architecture ",185,2,0,0
"5641","4","456","Databases ",75,2,0,0
"5642","4","456","Databases ",308,2,1,54
"5643","4","456","jQuery UI ",114,2,0,0
"5644","4","456","Fitness ",58,1,1,38
"5645","4","456","Healthcare ",4,2,1,35
"5646","4","456","Analytical Skills ",139,2,0,0
"5647","4","456","Analytical Skills ",545,1,0,0
"5648","4","456",".Net Workflow ",119,2,1,57
"5649","4","456","Internal Audit ",60,2,0,0
"5650","4","457","Financial Modeling ",130,2,0,0
"5651","4","457","Strategy ",50,1,1,53
"5652","4","457","Strategy ",126,1,0,0
"5653","4","457","Market Development ",39,2,0,0
"5654","4","457","Scrum ",89,2,1,43
"5655","4","457","Business Intelligence",87,2,1,27
"5656","4","457","Internal Audit ",60,2,1,50
"5657","4","457",NA,NA,NA,1,31
"5658","4","457","jQuery UI ",114,2,1,30
"5659","4","457","Product Development S",NA,NA,1,53
"5660","4","457","Financial Services ",137,2,0,0
"5661","3","458","ALM ",127,2,1,43
"5662","3","458","Strategic Planning ",11,1,0,0
"5663","3","458","Strategic Planning ",326,2,0,0
"5664","3","458","Financial Analysis",121,2,1,31
"5665","3","458","Fitness ",58,1,1,59
"5666","3","458","Nutrition ",51,2,1,22
"5667","3","458","Financial Risk ",131,2,0,0
"5668","3","458","Financial Risk ",181,2,0,0
"5669","3","458","Product Management ",7,2,1,32
"5670","3","458","Product Launch ",16,2,1,29
"5672","3","458","Business Process Automation ",103,2,0,0
"5673","4","459","Credit Risk ",138,2,1,44
"5674","4","459","Cardiology ",34,2,0,0
"5675","4","459","Enterprise Software ",70,2,1,34
"5676","4","459","Business Development ",15,2,0,0
"5677","4","459","VB.NET     VB.NET",109,2,1,55
"5678","4","459","Global Marketing ",44,2,1,33
"5679","4","459","Nutrition ",51,2,1,22
"5680","4","459","Enterprise Software",71,2,1,42
"5681","4","459","Cloud Computing ",76,2,0,0
"5682","4","459","Cloud Computing ",248,2,1,41
"5684","4","460","Microsoft SQL Server ",80,2,0,0
"5685","4","460","Visual Studio ",107,2,0,0
"5686","4","460","Visual Studio ",486,2,0,0
"5687","4","460","Nutrition ",51,2,0,0
"5688","4","460","HIPAA ",42,2,0,0
"5689","4","460","Sales ",32,2,0,0
"5691","4","460","Invest ",134,2,0,0
"5692","4","460","EMR ",19,2,0,0
"5693","4","460","Design Strategies ",117,2,0,0
"5694","4","460","Strategic Planning ",11,1,0,0
"5695","4","460","Strategic Planning ",326,2,1,40
"5696","4","461","Nutrition ",51,2,1,22
"5697","4","461","Business Consulting ",66,2,1,32
"5698","4","461","Social Media ",52,2,1,28
"5699","4","461","Social Media ",585,1,0,0
"5700","4","461","Clinical Research ",29,2,1,33
"5701","4","461","Clinical Research ",146,2,1,39
"5702","4","461","Workflow ",118,2,0,0
"5703","4","461","Cloud Computing ",76,2,0,0
"5704","4","461","Cloud Computing ",248,2,1,31
"5705","4","461","HIPAA ",42,2,0,0
"5706","4","461","Executive Management ",18,2,1,58
"5707","4","461","Team Building ",23,1,1,51
"5708","4","461","Financial Modeling ",130,2,1,25
"5709","4","462","Enterprise Software ",70,2,0,0
"5710","4","462","DICOM",45,2,0,0
"5711","4","462","C# ",88,2,1,20
"5712","4","462","Program Management ",13,2,1,35
"5713","4","462","Program Management ",328,2,0,0
"5714","4","462","Hospitals ",12,2,0,0
"5715","4","462","Team Building ",23,1,1,29
"5716","4","462","EAI ",113,2,1,27
"5717","4","462","XML ",82,2,0,0
"5718","4","462","Financial Analysis ",120,2,0,0
"5719","4","462","Financial Analysis ",544,2,1,24
"5720","4","462","Software Engineering",98,2,1,50
"5721","4","463","Cloud Computing ",76,2,1,60
"5722","4","463","Cloud Computing ",248,2,0,0
"5723","4","463","Business Strategy",141,2,1,55
"5724","4","463","Internal Audit ",60,2,0,0
"5725","4","463","Technical Leadership ",95,1,0,0
"5726","4","463","Enterprise Architecture ",84,2,1,56
"5727","4","463","Enterprise Architecture ",185,2,1,39
"5728","4","463","Six Sigma ",2,2,1,42
"5729","4","463","Cardiology ",34,2,1,50
"5730","4","463","HIPAA ",42,2,1,31
"5731","4","463",NA,NA,NA,0,0
"5732","4","463","Medical Imaging ",25,2,0,0
"5733","4","464","EMR ",19,2,1,53
"5734","4","464","Financial Analysis ",120,2,0,0
"5735","4","464","Financial Analysis ",544,2,0,0
"5736","4","464","Six Sigma ",2,2,1,44
"5737","4","464","Business Process Automation ",103,2,0,0
"5738","4","464","Weight Loss Coaching ",67,1,1,43
"5739","4","464","Workflow ",118,2,0,0
"5741","4","464","Product Marketing ",28,2,0,0
"5742","4","464","Product Marketing ",266,2,0,0
"5743","4","464","Visual Studio ",107,2,1,51
"5744","4","464","Visual Studio ",486,2,1,54
"5745","4","464","EAI ",113,2,0,0
"5746","4","465","Management Consulting ",57,2,1,47
"5747","4","465","Management Consulting ",192,2,0,0
"5748","4","465","HIPAA ",42,2,1,40
"5749","4","465","Invest ",134,2,0,0
"5750","4","465","VB.NET     VB.NET",109,2,1,48
"5751","4","465","Lean Manufacturing ",30,2,1,46
"5752","4","465",NA,NA,NA,0,0
"5753","4","465","HTML ",94,2,1,60
"5754","4","465","HTML ",421,2,0,0
"5755","4","465","Analysis     Analysis",122,2,1,33
"5756","4","465","SaaS ",79,2,0,0
"5757","4","465","C# ",88,2,1,35
"5758","3","466","SaaS ",79,2,0,0
"5759","3","466","VB.NET     VB.NET",109,2,0,0
"5760","3","466","Databases ",75,2,1,57
"5761","3","466","Databases ",308,2,0,0
"5762","3","466","Financial Risk ",131,2,1,24
"5763","3","466","Financial Risk ",181,2,1,44
"5764","3","466","Budgets ",37,2,0,0
"5765","3","466","jQuery UI ",114,2,1,58
"5766","3","466","Personal Training ",65,1,1,47
"5767","3","466","Banking ",124,2,1,24
"5768","3","466","Banking ",178,2,0,0
"5769","3","466","Strategic Partnerships ",33,1,0,0
"5770","3","466","Marketing ",54,2,0,0
"5771","4","467","Product Development S",NA,NA,1,36
"5772","4","467",".Net Workflow ",119,2,0,0
"5773","4","467","Business Process Automation ",103,2,1,38
"5774","4","467","Competitive Analysis ",31,2,0,0
"5775","4","467","Clinical Research ",29,2,0,0
"5776","4","467","Clinical Research ",146,2,0,0
"5777","4","467","Software Project Management ",74,2,1,30
"5778","4","467","Healthcare Inmation Technology ",3,2,0,0
"5779","4","467","Software Engineering",98,2,0,0
"5780","4","467","Social Networking ",48,1,0,0
"5781","4","467","Social Networking ",423,1,0,0
"5782","4","467","Program Management ",13,2,1,38
"5783","4","467","Program Management ",328,2,0,0
"5784","4","468","Financial Analysis ",120,2,0,0
"5785","4","468","Financial Analysis ",544,2,0,0
"5786","4","468","Market Development ",39,2,0,0
"5787","4","468","Acquisition Integration ",24,2,1,29
"5788","4","468","SOA ",77,2,0,0
"5789","4","468","Inmation Technology ",59,2,0,0
"5790","4","468","Inmation Technology ",451,2,1,34
"5791","4","468","Clinical Research ",29,2,0,0
"5792","4","468","Clinical Research ",146,2,0,0
"5793","4","468","Healthcare ",4,2,1,53
"5794","4","468","Workflow ",118,2,0,0
"5795","4","468","Application Architecture ",106,2,0,0
"5796","4","468","Change Management ",21,2,0,0
"5797","4","469",NA,NA,NA,0,0
"5798","4","469","Business Strategy",141,2,0,0
"5799","4","469","Agile ",110,2,0,0
"5800","4","469","SQL Server ",111,2,1,30
"5801","4","469","Training ",56,1,1,33
"5802","4","469","Training ",129,1,1,50
"5803","4","469","P&L Management ",20,2,0,0
"5804","4","469","Global Marketing ",44,2,1,45
"5805","4","469","Leadership Development ",63,1,0,0
"5806","4","469","Healthcare",47,2,0,0
"5807","4","469","jQuery UI ",114,2,0,0
"5808","5","470","Competitive Analysis ",31,2,0,0
"5809","5","470","System Architecture",100,2,1,26
"5810","5","470","Scrum ",89,2,1,29
"5811","5","470","Business Operations ",69,2,0,0
"5812","5","470","Healthcare Industry ",10,2,1,23
"5813","5","470","Healthcare Industry ",152,2,1,50
"5814","5","470","C# ",88,2,1,21
"5815","5","470","Acquisition Integration ",24,2,0,0
"5816","5","470","Operations Management ",22,2,0,0
"5817","5","470","Operations Management ",169,2,0,0
"5818","5","470","Business Analysis ",133,2,0,0
"5819","5","470","Business Analysis ",179,2,0,0
"5820","5","470","Social Media ",52,2,0,0
"5821","5","470","Social Media ",585,1,1,44
"5822","4","471","HIPAA ",42,2,0,0
"5823","4","471","Software Project Management ",74,2,1,42
"5824","4","471","Medical Imaging ",25,2,1,38
"5825","4","471","Financial Risk ",131,2,1,27
"5826","4","471","Financial Risk ",181,2,0,0
"5827","4","471","Six Sigma ",2,2,1,29
"5830","4","471","Operations Management ",22,2,0,0
"5831","4","471","Operations Management ",169,2,0,0
"5832","4","471","Web Applications ",78,2,0,0
"5833","4","471","Executive Management ",18,2,0,0
"5834","4","471","HL ",40,2,1,30
"5835","4","472","Financial Modeling ",130,2,1,28
"5836","4","472","Finance ",125,2,0,0
"5837","4","472","Small Business ",68,2,0,0
"5838","4","472",".NET ",93,2,0,0
"5839","4","472","Mobile Applications ",91,2,0,0
"5840","4","472","Invest ",134,2,0,0
"5841","4","472","Software Design ",81,2,0,0
"5842","4","472","Entrepreneurship ",46,1,0,0
"5843","4","472","Operational Excellence ",41,1,0,0
"5844","4","472","Public Speaking ",53,1,0,0
"5845","4","472","Public Speaking ",170,1,0,0
"5846","4","473","Business Strategy ",49,2,0,0
"5847","4","473","Business Strategy ",255,2,0,0
"5848","4","473","Social Networking ",48,1,0,0
"5849","4","473","Social Networking ",423,1,0,0
"5850","4","473","DICOM",45,2,1,55
"5851","4","473","Team Building ",23,1,0,0
"5852","4","473","Strategic Partnerships ",33,1,1,31
"5853","4","473","Microsoft Excel ",136,2,0,0
"5854","4","473","Microsoft Excel ",564,2,0,0
"5855","4","473","Start-ups ",26,1,1,32
"5856","4","473","Start-ups ",265,1,0,0
"5857","4","473","Acquisition Integration ",24,2,0,0
"5858","4","473","P&L Management ",20,2,0,0
"5859","4","473","Enterprise Software ",70,2,0,0
"5860","4","474","Financial Modeling ",130,2,0,0
"5861","4","474","Revenue Cycle ",35,2,0,0
"5862","4","474","Strategic Partnerships ",33,1,0,0
"5863","4","474","Training ",56,1,1,21
"5864","4","474","Training ",129,1,0,0
"5865","4","474","Design Strategies ",117,2,1,32
"5866","4","474","Change Management ",21,2,0,0
"5867","4","474","Healthcare Inmation Technology ",3,2,1,29
"5868","4","474","Leadership Development ",63,1,0,0
"5869","4","474","Banking ",124,2,1,46
"5870","4","474","Banking ",178,2,1,40
"5871","4","474","Team Building ",23,1,0,0
"5872","4","475","Mobile Applications ",91,2,1,28
"5873","4","475","Microsoft Excel ",136,2,0,0
"5874","4","475","Microsoft Excel ",564,2,1,59
"5875","4","475","Financial Analysis ",120,2,0,0
"5876","4","475","Financial Analysis ",544,2,1,47
"5877","4","475","Fitness ",58,1,1,58
"5878","4","475","Clinical Research ",29,2,1,25
"5879","4","475","Clinical Research ",146,2,0,0
"5880","4","475","C++ ",112,2,0,0
"5881","4","475","C++ ",425,2,1,60
"5882","4","475","C++ ",468,2,0,0
"5883","4","475","jQuery UI ",114,2,0,0
"5884","4","475","Budgets ",37,2,1,48
"5885","4","475","Nutrition ",51,2,0,0
"5886","4","475","IT Strategy ",90,2,1,43
"5887","4","476","Nutrition ",51,2,0,0
"5888","4","476","Credit Risk ",138,2,0,0
"5889","4","476","Web Services ",86,2,1,44
"5890","4","476",NA,NA,NA,0,0
"5891","4","476","UML ",101,2,1,49
"5892","4","476","Product Launch ",16,2,1,58
"5893","4","476","Hospitals ",12,2,1,51
"5894","4","476","Scrum ",89,2,1,60
"5895","4","476","Lean Manufacturing ",30,2,1,40
"5896","4","476","Radiology ",43,2,0,0
"5897","4","477","Lean Manufacturing ",30,2,0,0
"5898","4","477","Social Media ",52,2,1,44
"5899","4","477","Social Media ",585,1,1,39
"5900","4","477","Financial Services ",137,2,1,33
"5901","4","477","UML ",101,2,1,45
"5902","4","477","Team Building",55,1,1,38
"5903","4","477","Business Analysis ",133,2,1,42
"5904","4","477","Business Analysis ",179,2,1,21
"5907","4","477","Strategic Leadership ",38,1,0,0
"5908","4","477","IT Strategy ",90,2,1,45
"5909","4","477","Web Services ",86,2,0,0
"5910","4","478","SQL ",85,2,0,0
"5911","4","478","SQL ",418,2,0,0
"5912","4","478","XML ",82,2,0,0
"5913","4","478","Application Development ",105,2,0,0
"5914","4","478","Software Development ",72,2,0,0
"5915","4","478","Software Development ",278,2,0,0
"5916","4","478","Financial Modeling ",130,2,1,51
"5917","4","478","Training ",56,1,1,43
"5918","4","478","Training ",129,1,0,0
"5919","4","478","Credit Risk ",138,2,0,0
"5920","4","478","Healthcare ",4,2,1,34
"5921","4","478","Data Analysis",140,2,0,0
"5924","4","479","Team Building",55,1,1,50
"5925","4","479","Financial Analysis",121,2,0,0
"5926","4","479","Management     Management",123,2,1,28
"5927","4","479","Application Development ",105,2,0,0
"5928","4","479","UML ",101,2,1,48
"5929","4","479","Business Strategy",141,2,1,43
"5930","4","479",NA,NA,NA,0,0
"5931","4","479","Leadership Development ",63,1,1,58
"5932","4","479","Inmation Technology ",59,2,0,0
"5933","4","479","Inmation Technology ",451,2,1,51
"5934","4","479","Strategic Planning ",11,1,1,32
"5935","4","479","Strategic Planning ",326,2,1,41
"5936","5","480","Sales ",32,2,0,0
"5937","5","480","Software Project Management ",74,2,0,0
"5938","5","480","Medical Imaging ",25,2,1,56
"5939","5","480","PACS ",36,2,0,0
"5940","5","480","Visual Studio ",107,2,1,29
"5941","5","480","Visual Studio ",486,2,1,55
"5942","5","480","Social Media Marketing ",62,2,0,0
"5943","5","480","Require Analysis s",NA,NA,0,0
"5944","5","480","Mobile Applications ",91,2,0,0
"5945","5","480","EAI ",113,2,1,31
"5946","5","480","Microsoft SQL Server ",80,2,0,0
"5947","5","481","Hospitals ",12,2,0,0
"5948","5","481","Healthcare Inmation Technology ",3,2,0,0
"5949","5","481","Enterprise Architecture ",84,2,1,48
"5950","5","481","Enterprise Architecture ",185,2,1,30
"5951","5","481","Analytics ",128,1,0,0
"5952","5","481","Small Business ",68,2,1,25
"5953","5","481","Medical Imaging ",25,2,1,45
"5954","5","481","jQuery UI ",114,2,0,0
"5955","5","481","EHR ",27,2,0,0
"5956","5","481","EHR ",166,2,0,0
"5957","5","481","Program Management ",13,2,1,57
"5958","5","481","Program Management ",328,2,1,49
"5959","5","481","Credit Risk ",138,2,1,26
"5960","4","482","Analytical Skills ",139,2,1,52
"5961","4","482","Analytical Skills ",545,1,1,41
"5964","4","482","SaaS ",79,2,0,0
"5965","4","482","SQL ",85,2,0,0
"5966","4","482","SQL ",418,2,0,0
"5967","4","482","C++ ",112,2,1,50
"5968","4","482","C++ ",425,2,0,0
"5969","4","482","C++ ",468,2,0,0
"5970","4","482","SOA ",77,2,1,46
"5971","4","482","Strategic Leadership ",38,1,0,0
"5972","4","482","Healthcare Industry ",10,2,0,0
"5973","4","482","Healthcare Industry ",152,2,1,55
"5974","4","482","Management     Management",123,2,0,0
"5975","4","482","ALM ",127,2,1,57
"5976","4","483","SQL ",85,2,0,0
"5977","4","483","SQL ",418,2,0,0
"5978","4","483","Sales ",32,2,1,32
"5979","4","483","Microsoft Excel ",136,2,0,0
"5980","4","483","Microsoft Excel ",564,2,0,0
"5981","4","483","Mergers & Acquisitions ",17,2,1,39
"5982","4","483","P&L Management ",20,2,1,58
"5983","4","483","Personal Training ",65,1,0,0
"5984","4","483","Start-ups ",26,1,1,38
"5985","4","483","Start-ups ",265,1,1,49
"5986","4","483","Business Operations ",69,2,1,42
"5987","4","483","New Business Development ",14,2,1,32
"5988","4","483","Lean Manufacturing ",30,2,1,20
"5989","3","484","Social Media ",52,2,1,44
"5990","3","484","Social Media ",585,1,1,57
"5991","3","484","Process Improvement ",5,1,0,0
"5992","3","484","Process Improvement ",228,2,0,0
"5993","3","484","Process Improvement ",277,2,1,40
"5994","3","484","Training ",56,1,1,38
"5995","3","484","Training ",129,1,1,23
"5996","3","484","Hospitals ",12,2,0,0
"5997","3","484","Business Strategy ",49,2,0,0
"5998","3","484","Business Strategy ",255,2,1,46
"5999","3","484",".Net Workflow ",119,2,1,55
"6000","3","484","Strategic Leadership ",38,1,0,0
"6001","3","484","Financial Services ",137,2,1,22
"6002","3","484","Data Analysis",140,2,0,0
"6003","3","484","P&L Management ",20,2,0,0
"6004","4","485","Market Development ",39,2,1,57
"6005","4","485","Analysis     Analysis",122,2,0,0
"6007","4","485","Lean Manufacturing ",30,2,0,0
"6008","4","485","HIPAA ",42,2,1,51
"6009","4","485","Healthcare Industry ",10,2,0,0
"6010","4","485","Healthcare Industry ",152,2,0,0
"6011","4","485","Social Media ",52,2,1,20
"6012","4","485","Social Media ",585,1,0,0
"6013","4","485","Require Analysis s",NA,NA,1,46
"6014","4","485","Program Management ",13,2,1,41
"6015","4","485","Program Management ",328,2,1,26
"6016","4","485","Databases ",75,2,0,0
"6017","4","485","Databases ",308,2,1,41
"6018","4","486","Architecture ",83,2,1,25
"6019","4","486","Business Strategy ",49,2,0,0
"6020","4","486","Business Strategy ",255,2,1,39
"6021","4","486","DICOM",45,2,1,60
"6022","4","486","Start-ups ",26,1,0,0
"6023","4","486","Start-ups ",265,1,1,24
"6024","4","486","Software Design ",81,2,0,0
"6025","4","486","Analytics ",128,1,1,35
"6026","4","486","Scrum ",89,2,0,0
"6027","4","486","XML ",82,2,1,47
"6028","4","486","Software Development ",72,2,0,0
"6029","4","486","Software Development ",278,2,1,43
"6030","4","486","SDLC ",73,2,1,37
"6031","4","487","Public Speaking ",53,1,0,0
"6032","4","487","Public Speaking ",170,1,1,48
"6033","4","487","Finance ",125,2,0,0
"6034","4","487","Inmation Technology ",59,2,0,0
"6035","4","487","Inmation Technology ",451,2,0,0
"6036","4","487","Analytics ",128,1,1,28
"6037","4","487","Software Design ",81,2,0,0
"6038","4","487","Hospitals ",12,2,0,0
"6039","4","487","Strategy ",50,1,0,0
"6040","4","487","Strategy ",126,1,0,0
"6041","4","487","Business Consulting ",66,2,1,24
"6042","4","487","Business Management ",108,2,1,50
"6043","4","487","Management Consulting ",57,2,1,49
"6044","4","487","Management Consulting ",192,2,0,0
"6045","5","488","Training ",56,1,1,43
"6046","5","488","Training ",129,1,1,54
"6047","5","488","Visual Studio ",107,2,1,35
"6048","5","488","Visual Studio ",486,2,1,25
"6049","5","488","Business Strategy",141,2,1,52
"6050","5","488","Require Analysis s",NA,NA,1,60
"6051","5","488","Visual Basic ",96,2,1,59
"6052","5","488","Social Networking ",48,1,1,31
"6053","5","488","Social Networking ",423,1,1,21
"6054","5","488",NA,NA,NA,0,0
"6055","5","488","Weight Loss Coaching ",67,1,0,0
"6057","5","488","Leadership Development ",63,1,1,35
"6058","4","489","Finance ",125,2,1,40
"6059","4","489","Personal Training ",65,1,1,59
"6060","4","489","HIPAA ",42,2,1,32
"6061","4","489","Weight Loss Coaching ",67,1,1,52
"6062","4","489","Small Business ",68,2,0,0
"6063","4","489","Strategic Partnerships ",33,1,1,53
"6064","4","489","Business Development ",15,2,0,0
"6065","4","489","Wellness ",64,1,1,27
"6066","4","489","Software Engineering",98,2,0,0
"6067","4","489","Visual Studio ",107,2,1,29
"6068","4","489","Visual Studio ",486,2,1,38
"6069","4","490","Healthcare Inmation Technology ",3,2,0,0
"6070","4","490","Analysis     Analysis",122,2,1,46
"6071","4","490","Enterprise Architecture ",84,2,0,0
"6072","4","490","Enterprise Architecture ",185,2,0,0
"6073","4","490","Web Applications ",78,2,0,0
"6074","4","490","Data Analysis",140,2,0,0
"6075","4","490","Bootstrap ",116,2,1,26
"6076","4","490","PACS ",36,2,1,49
"6077","4","490","UML ",101,2,1,52
"6078","4","490","DICOM",45,2,1,39
"6079","4","490","Fitness ",58,1,0,0
"6080","3","491","Operations Management ",22,2,0,0
"6081","3","491","Operations Management ",169,2,1,44
"6082","3","491","Enterprise Architecture ",84,2,1,54
"6083","3","491","Enterprise Architecture ",185,2,0,0
"6084","3","491","Product Management ",7,2,0,0
"6085","3","491","Invest ",134,2,1,20
"6086","3","491","Architecture ",83,2,1,41
"6087","3","491","Analytics ",128,1,1,28
"6088","3","491","Business Consulting ",66,2,1,27
"6089","3","491","Mobile Applications ",91,2,1,48
